"business_id","day_of_week","opening_time_hours","closing_time_hours"
"gh3n-Lf1udKJlR-gGPK93A","Saturday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Thursday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Monday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Tuesday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Wednesday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Friday","360","900"
"gh3n-Lf1udKJlR-gGPK93A","Sunday","360","900"
"won3i4Cpc4M8YnbWBHHUqw","Saturday","540","1080"
"won3i4Cpc4M8YnbWBHHUqw","Thursday","540","1140"
"won3i4Cpc4M8YnbWBHHUqw","Monday","540","1140"
"won3i4Cpc4M8YnbWBHHUqw","Tuesday","540","1140"
"won3i4Cpc4M8YnbWBHHUqw","Wednesday","540","1140"
"won3i4Cpc4M8YnbWBHHUqw","Friday","540","1140"
"won3i4Cpc4M8YnbWBHHUqw","Sunday","660","960"
"Am3ZhUZjy4VmQNwdn9ww8A","Thursday","480","1020"
"Am3ZhUZjy4VmQNwdn9ww8A","Monday","480","1020"
"Am3ZhUZjy4VmQNwdn9ww8A","Tuesday","480","1020"
"Am3ZhUZjy4VmQNwdn9ww8A","Wednesday","480","1020"
"Am3ZhUZjy4VmQNwdn9ww8A","Friday","480","1020"
"UeaUnBdpxMf04MQrIaOedA","Saturday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Thursday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Monday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Tuesday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Wednesday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Friday","480","1140"
"UeaUnBdpxMf04MQrIaOedA","Sunday","540","1080"
"_SWb6l-M_ohosfSmet3e1w","Saturday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Thursday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Monday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Tuesday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Wednesday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Friday","660","120"
"_SWb6l-M_ohosfSmet3e1w","Sunday","660","120"
"OcIxExJjx3hSLSmQbEFaXw","Saturday","480","1080"
"OcIxExJjx3hSLSmQbEFaXw","Thursday","420","1200"
"OcIxExJjx3hSLSmQbEFaXw","Monday","420","1200"
"OcIxExJjx3hSLSmQbEFaXw","Tuesday","420","1200"
"OcIxExJjx3hSLSmQbEFaXw","Wednesday","420","1200"
"OcIxExJjx3hSLSmQbEFaXw","Friday","420","1200"
"OcIxExJjx3hSLSmQbEFaXw","Sunday","600","960"
"qIUIXoScCyAoLiyntbvYdg","Thursday","660","1140"
"qIUIXoScCyAoLiyntbvYdg","Saturday","540","1020"
"qIUIXoScCyAoLiyntbvYdg","Tuesday","600","1080"
"qIUIXoScCyAoLiyntbvYdg","Wednesday","660","1140"
"qIUIXoScCyAoLiyntbvYdg","Friday","600","1080"
"rXQn6FNGO78zeY6Jc0og8Q","Saturday","600","1140"
"rXQn6FNGO78zeY6Jc0og8Q","Thursday","600","1140"
"rXQn6FNGO78zeY6Jc0og8Q","Monday","600","1140"
"rXQn6FNGO78zeY6Jc0og8Q","Tuesday","600","1140"
"rXQn6FNGO78zeY6Jc0og8Q","Wednesday","600","1140"
"rXQn6FNGO78zeY6Jc0og8Q","Friday","600","1140"
"WIHl_M10eMYdbgX1yU5Kaw","Saturday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Thursday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Monday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Tuesday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Wednesday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Friday","420","1020"
"WIHl_M10eMYdbgX1yU5Kaw","Sunday","420","990"
"6VsKUNttbfmkWwz3S3SX_g","Saturday","630","1380"
"6VsKUNttbfmkWwz3S3SX_g","Thursday","630","1320"
"6VsKUNttbfmkWwz3S3SX_g","Monday","630","1320"
"6VsKUNttbfmkWwz3S3SX_g","Tuesday","630","1320"
"6VsKUNttbfmkWwz3S3SX_g","Wednesday","630","1320"
"6VsKUNttbfmkWwz3S3SX_g","Friday","630","1380"
"6VsKUNttbfmkWwz3S3SX_g","Sunday","630","1320"
"oY8cUWaYUsGjkapcKADLRw","Thursday","660","1140"
"oY8cUWaYUsGjkapcKADLRw","Saturday","540","1020"
"oY8cUWaYUsGjkapcKADLRw","Tuesday","660","1140"
"oY8cUWaYUsGjkapcKADLRw","Wednesday","660","1140"
"oY8cUWaYUsGjkapcKADLRw","Friday","540","1020"
"dYLlSj_SWwHg1aA3Km061w","Saturday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Thursday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Monday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Tuesday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Wednesday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Friday","360","840"
"dYLlSj_SWwHg1aA3Km061w","Sunday","360","840"
"nNKUkjTaGWW3I3XkpHF5Hg","Saturday","660","1230"
"nNKUkjTaGWW3I3XkpHF5Hg","Thursday","630","1230"
"nNKUkjTaGWW3I3XkpHF5Hg","Monday","630","1230"
"nNKUkjTaGWW3I3XkpHF5Hg","Tuesday","630","1230"
"nNKUkjTaGWW3I3XkpHF5Hg","Wednesday","630","1230"
"nNKUkjTaGWW3I3XkpHF5Hg","Friday","630","1230"
"nbO0X6SNrZWOoDQS3WQCPw","Saturday","600","1050"
"nbO0X6SNrZWOoDQS3WQCPw","Thursday","600","1050"
"nbO0X6SNrZWOoDQS3WQCPw","Monday","600","1050"
"nbO0X6SNrZWOoDQS3WQCPw","Tuesday","600","1050"
"nbO0X6SNrZWOoDQS3WQCPw","Wednesday","600","1050"
"nbO0X6SNrZWOoDQS3WQCPw","Friday","600","1050"
"O60NyTHyQCzFa0yo7bapBg","Saturday","600","900"
"O60NyTHyQCzFa0yo7bapBg","Thursday","660","900"
"O60NyTHyQCzFa0yo7bapBg","Tuesday","450","1320"
"O60NyTHyQCzFa0yo7bapBg","Wednesday","660","900"
"O60NyTHyQCzFa0yo7bapBg","Friday","660","900"
"O60NyTHyQCzFa0yo7bapBg","Sunday","600","900"
"qioiLcA0lnfQyMQEKX9jKQ","Saturday","600","780"
"qioiLcA0lnfQyMQEKX9jKQ","Thursday","540","1080"
"qioiLcA0lnfQyMQEKX9jKQ","Monday","540","1080"
"qioiLcA0lnfQyMQEKX9jKQ","Tuesday","540","1080"
"qioiLcA0lnfQyMQEKX9jKQ","Wednesday","540","1080"
"qioiLcA0lnfQyMQEKX9jKQ","Friday","540","1020"
"hLFoytoIKbyzGsCBBwHM7w","Saturday","600","1080"
"hLFoytoIKbyzGsCBBwHM7w","Thursday","420","1260"
"hLFoytoIKbyzGsCBBwHM7w","Monday","420","1260"
"hLFoytoIKbyzGsCBBwHM7w","Tuesday","420","1260"
"hLFoytoIKbyzGsCBBwHM7w","Wednesday","420","1260"
"hLFoytoIKbyzGsCBBwHM7w","Friday","420","1260"
"hLFoytoIKbyzGsCBBwHM7w","Sunday","600","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Saturday","480","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Thursday","540","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Monday","540","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Tuesday","540","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Wednesday","540","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Friday","540","1080"
"kLfJNtvpbomNTD8tqm7ukQ","Sunday","480","1020"
"5utyy2PemTsGNdS-JuVrTA","Saturday","540","720"
"5utyy2PemTsGNdS-JuVrTA","Thursday","450","1080"
"5utyy2PemTsGNdS-JuVrTA","Monday","450","1080"
"5utyy2PemTsGNdS-JuVrTA","Tuesday","450","1080"
"5utyy2PemTsGNdS-JuVrTA","Wednesday","450","1080"
"5utyy2PemTsGNdS-JuVrTA","Friday","450","1080"
"jYHImMNajyNlSV05SzDBeQ","Thursday","540","960"
"jYHImMNajyNlSV05SzDBeQ","Saturday","540","960"
"jYHImMNajyNlSV05SzDBeQ","Tuesday","1020","1200"
"jYHImMNajyNlSV05SzDBeQ","Wednesday","540","1140"
"f94WxonvHf9KIq9IGPH1eQ","Saturday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Thursday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Monday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Tuesday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Wednesday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Friday","420","840"
"f94WxonvHf9KIq9IGPH1eQ","Sunday","420","840"
"hkKvb6oXxn8ygoP5fFln1g","Saturday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Thursday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Monday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Tuesday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Wednesday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Friday","660","120"
"hkKvb6oXxn8ygoP5fFln1g","Sunday","660","120"
"9srFOLHZDXodiUXu0luTxg","Thursday","480","1020"
"9srFOLHZDXodiUXu0luTxg","Monday","480","1020"
"9srFOLHZDXodiUXu0luTxg","Tuesday","480","1020"
"9srFOLHZDXodiUXu0luTxg","Wednesday","480","1020"
"9srFOLHZDXodiUXu0luTxg","Friday","480","1020"
"jJhNOhuGpIsJX5SEUFFWYQ","Saturday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Thursday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Monday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Tuesday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Wednesday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Friday","600","1320"
"jJhNOhuGpIsJX5SEUFFWYQ","Sunday","630","1320"
"EjrAm7qeA-kyTDZk7cku-A","Saturday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Thursday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Monday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Tuesday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Wednesday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Friday","540","1020"
"EjrAm7qeA-kyTDZk7cku-A","Sunday","540","1020"
"MsNRtBLPfZQ5xH9lPbk3_A","Saturday","660","1260"
"MsNRtBLPfZQ5xH9lPbk3_A","Thursday","660","1200"
"MsNRtBLPfZQ5xH9lPbk3_A","Monday","660","1200"
"MsNRtBLPfZQ5xH9lPbk3_A","Tuesday","660","1200"
"MsNRtBLPfZQ5xH9lPbk3_A","Wednesday","660","1200"
"MsNRtBLPfZQ5xH9lPbk3_A","Friday","660","1260"
"MsNRtBLPfZQ5xH9lPbk3_A","Sunday","660","1200"
"mOeiMQ2lhrXgCRmxO_sgNQ","Saturday","480","960"
"mOeiMQ2lhrXgCRmxO_sgNQ","Thursday","420","1080"
"mOeiMQ2lhrXgCRmxO_sgNQ","Monday","420","1080"
"mOeiMQ2lhrXgCRmxO_sgNQ","Tuesday","420","1080"
"mOeiMQ2lhrXgCRmxO_sgNQ","Wednesday","420","1080"
"mOeiMQ2lhrXgCRmxO_sgNQ","Friday","420","1080"
"Zw4CvOwXJj1QA85SvB99Hw","Saturday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Thursday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Monday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Tuesday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Wednesday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Friday","660","1320"
"Zw4CvOwXJj1QA85SvB99Hw","Sunday","660","1320"
"kqb6hjmPdFO6ZNSuyFNNyw","Saturday","600","1020"
"kqb6hjmPdFO6ZNSuyFNNyw","Thursday","600","1080"
"kqb6hjmPdFO6ZNSuyFNNyw","Monday","600","1080"
"kqb6hjmPdFO6ZNSuyFNNyw","Tuesday","600","1080"
"kqb6hjmPdFO6ZNSuyFNNyw","Wednesday","600","1080"
"kqb6hjmPdFO6ZNSuyFNNyw","Friday","600","1080"
"hooZZnuJKw5peL0LwzTRQA","Saturday","600","1380"
"hooZZnuJKw5peL0LwzTRQA","Thursday","600","1320"
"hooZZnuJKw5peL0LwzTRQA","Monday","600","1320"
"hooZZnuJKw5peL0LwzTRQA","Tuesday","600","1320"
"hooZZnuJKw5peL0LwzTRQA","Wednesday","600","1320"
"hooZZnuJKw5peL0LwzTRQA","Friday","600","1380"
"hooZZnuJKw5peL0LwzTRQA","Sunday","600","1320"
"YJqSgya7TPRAVsN98rWcug","Thursday","540","1020"
"YJqSgya7TPRAVsN98rWcug","Monday","540","1020"
"YJqSgya7TPRAVsN98rWcug","Tuesday","540","1020"
"YJqSgya7TPRAVsN98rWcug","Wednesday","540","1020"
"YJqSgya7TPRAVsN98rWcug","Friday","540","1020"
"PmZ3Ft4aOGpzhpPnF21loA","Saturday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Thursday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Monday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Tuesday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Wednesday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Friday","360","1260"
"PmZ3Ft4aOGpzhpPnF21loA","Sunday","480","1200"
"_NqBYzBVvnp8jF14cekBLQ","Saturday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Thursday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Monday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Tuesday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Wednesday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Friday","540","1260"
"_NqBYzBVvnp8jF14cekBLQ","Sunday","540","1140"
"E_TSzYjABEzD6DXsvjZnsg","Saturday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Thursday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Monday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Tuesday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Wednesday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Friday","660","120"
"E_TSzYjABEzD6DXsvjZnsg","Sunday","660","120"
"KBvSs0PFpvcpkZuJB1efug","Saturday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Thursday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Monday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Tuesday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Wednesday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Friday","840","60"
"KBvSs0PFpvcpkZuJB1efug","Sunday","840","60"
"47A3pWsdYNhFFy9gUEVcYQ","Saturday","600","1260"
"47A3pWsdYNhFFy9gUEVcYQ","Thursday","600","1260"
"47A3pWsdYNhFFy9gUEVcYQ","Monday","600","1260"
"47A3pWsdYNhFFy9gUEVcYQ","Tuesday","600","1260"
"47A3pWsdYNhFFy9gUEVcYQ","Wednesday","600","1260"
"47A3pWsdYNhFFy9gUEVcYQ","Friday","600","1260"
"ykfL94V9KLT86s_tTzxwZQ","Saturday","660","1320"
"ykfL94V9KLT86s_tTzxwZQ","Thursday","660","1290"
"ykfL94V9KLT86s_tTzxwZQ","Monday","660","1290"
"ykfL94V9KLT86s_tTzxwZQ","Tuesday","660","1290"
"ykfL94V9KLT86s_tTzxwZQ","Wednesday","660","1290"
"ykfL94V9KLT86s_tTzxwZQ","Friday","660","1320"
"ykfL94V9KLT86s_tTzxwZQ","Sunday","660","1290"
"zMR2CSueuHq-hD7Ca06GqQ","Thursday","540","1140"
"zMR2CSueuHq-hD7Ca06GqQ","Monday","540","1140"
"zMR2CSueuHq-hD7Ca06GqQ","Tuesday","540","1140"
"zMR2CSueuHq-hD7Ca06GqQ","Wednesday","540","1140"
"zMR2CSueuHq-hD7Ca06GqQ","Friday","540","1080"
"zMR2CSueuHq-hD7Ca06GqQ","Sunday","540","1020"
"1epH2hHsZ2HoSU8ugWWSOw","Saturday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Thursday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Monday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Tuesday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Wednesday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Friday","660","1320"
"1epH2hHsZ2HoSU8ugWWSOw","Sunday","660","1320"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Saturday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Thursday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Monday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Tuesday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Wednesday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Friday","600","1260"
"PXW0R2YQ7bEQ0Ni32GO4Tw","Sunday","660","1080"
"1UXockAOf9jZnHuMjYiA-g","Saturday","480","1140"
"1UXockAOf9jZnHuMjYiA-g","Thursday","480","1200"
"1UXockAOf9jZnHuMjYiA-g","Monday","480","1200"
"1UXockAOf9jZnHuMjYiA-g","Tuesday","480","1200"
"1UXockAOf9jZnHuMjYiA-g","Wednesday","480","1200"
"1UXockAOf9jZnHuMjYiA-g","Friday","480","1200"
"1UXockAOf9jZnHuMjYiA-g","Sunday","540","1080"
"zyZ883vct64bKzNv4wy6Yg","Saturday","480","1080"
"zyZ883vct64bKzNv4wy6Yg","Thursday","420","1200"
"zyZ883vct64bKzNv4wy6Yg","Monday","420","1200"
"zyZ883vct64bKzNv4wy6Yg","Tuesday","420","1200"
"zyZ883vct64bKzNv4wy6Yg","Wednesday","420","1200"
"zyZ883vct64bKzNv4wy6Yg","Friday","420","1200"
"zyZ883vct64bKzNv4wy6Yg","Sunday","600","960"
"wDZiLz0A7CIXoBqSjFRMeQ","Saturday","480","1200"
"wDZiLz0A7CIXoBqSjFRMeQ","Thursday","480","1380"
"wDZiLz0A7CIXoBqSjFRMeQ","Monday","480","1380"
"wDZiLz0A7CIXoBqSjFRMeQ","Tuesday","480","1380"
"wDZiLz0A7CIXoBqSjFRMeQ","Wednesday","480","1380"
"wDZiLz0A7CIXoBqSjFRMeQ","Friday","480","1380"
"wDZiLz0A7CIXoBqSjFRMeQ","Sunday","480","1200"
"sOXnzUi8oJIFKof5Ko5-9g","Saturday","600","1020"
"sOXnzUi8oJIFKof5Ko5-9g","Thursday","600","1020"
"sOXnzUi8oJIFKof5Ko5-9g","Tuesday","600","1020"
"sOXnzUi8oJIFKof5Ko5-9g","Wednesday","600","1020"
"sOXnzUi8oJIFKof5Ko5-9g","Friday","600","1020"
"Hbw2b6psKy4nGt4P-T6UVQ","Saturday","600","1020"
"Hbw2b6psKy4nGt4P-T6UVQ","Thursday","600","1140"
"Hbw2b6psKy4nGt4P-T6UVQ","Monday","600","1140"
"Hbw2b6psKy4nGt4P-T6UVQ","Tuesday","600","1140"
"Hbw2b6psKy4nGt4P-T6UVQ","Wednesday","600","1140"
"Hbw2b6psKy4nGt4P-T6UVQ","Friday","600","1140"
"-uhD_azwEWzZJJd5hnDYxA","Thursday","450","960"
"-uhD_azwEWzZJJd5hnDYxA","Monday","450","960"
"-uhD_azwEWzZJJd5hnDYxA","Tuesday","450","960"
"-uhD_azwEWzZJJd5hnDYxA","Wednesday","450","960"
"-uhD_azwEWzZJJd5hnDYxA","Friday","450","750"
"0HTnlz0k8vK4V1mXc9TPzg","Thursday","420","1080"
"0HTnlz0k8vK4V1mXc9TPzg","Monday","420","1080"
"0HTnlz0k8vK4V1mXc9TPzg","Tuesday","420","1080"
"0HTnlz0k8vK4V1mXc9TPzg","Wednesday","420","1080"
"0HTnlz0k8vK4V1mXc9TPzg","Friday","420","1080"
"SvdlC39JGPI_Tj3pS0ruzw","Saturday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Thursday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Monday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Tuesday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Wednesday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Friday","480","1320"
"SvdlC39JGPI_Tj3pS0ruzw","Sunday","480","1320"
"408F0VeJHSXWjUs3XfxQPg","Saturday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Thursday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Monday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Tuesday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Wednesday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Friday","420","1260"
"408F0VeJHSXWjUs3XfxQPg","Sunday","420","1140"
"2AAmXgQPOrn_UiVdUG5YiQ","Saturday","540","1080"
"2AAmXgQPOrn_UiVdUG5YiQ","Thursday","540","1200"
"2AAmXgQPOrn_UiVdUG5YiQ","Monday","540","1200"
"2AAmXgQPOrn_UiVdUG5YiQ","Tuesday","540","1200"
"2AAmXgQPOrn_UiVdUG5YiQ","Wednesday","540","1200"
"2AAmXgQPOrn_UiVdUG5YiQ","Friday","540","1200"
"2AAmXgQPOrn_UiVdUG5YiQ","Sunday","600","960"
"ECuS72VSRKpRRFToQiNQxA","Saturday","600","1080"
"ECuS72VSRKpRRFToQiNQxA","Thursday","600","1140"
"ECuS72VSRKpRRFToQiNQxA","Monday","600","1140"
"ECuS72VSRKpRRFToQiNQxA","Tuesday","600","1140"
"ECuS72VSRKpRRFToQiNQxA","Wednesday","600","1140"
"ECuS72VSRKpRRFToQiNQxA","Friday","600","1140"
"pyg572O0kEb44lXlW7OLyA","Saturday","390","840"
"pyg572O0kEb44lXlW7OLyA","Thursday","390","1020"
"pyg572O0kEb44lXlW7OLyA","Monday","390","1020"
"pyg572O0kEb44lXlW7OLyA","Tuesday","390","1020"
"pyg572O0kEb44lXlW7OLyA","Wednesday","390","1020"
"pyg572O0kEb44lXlW7OLyA","Friday","390","1020"
"pyg572O0kEb44lXlW7OLyA","Sunday","600","960"
"dZTz7cogMPYRNd0mZJKmmQ","Monday","450","1020"
"dZTz7cogMPYRNd0mZJKmmQ","Tuesday","450","1020"
"dZTz7cogMPYRNd0mZJKmmQ","Wednesday","450","1020"
"jEGFS3RKzJ87RUqBpTkiww","Saturday","600","1080"
"jEGFS3RKzJ87RUqBpTkiww","Thursday","1140","1260"
"jEGFS3RKzJ87RUqBpTkiww","Monday","600","1050"
"jEGFS3RKzJ87RUqBpTkiww","Tuesday","600","1050"
"jEGFS3RKzJ87RUqBpTkiww","Wednesday","600","1050"
"jEGFS3RKzJ87RUqBpTkiww","Friday","600","1050"
"nJ-F0AAg7LDs_nAsgpeGcg","Saturday","480","1380"
"nJ-F0AAg7LDs_nAsgpeGcg","Thursday","540","1320"
"nJ-F0AAg7LDs_nAsgpeGcg","Monday","540","1320"
"nJ-F0AAg7LDs_nAsgpeGcg","Tuesday","540","1320"
"nJ-F0AAg7LDs_nAsgpeGcg","Wednesday","540","1380"
"nJ-F0AAg7LDs_nAsgpeGcg","Friday","540","1380"
"nJ-F0AAg7LDs_nAsgpeGcg","Sunday","540","1260"
"2SoJSPZI90aIpndvKSQvCA","Saturday","540","1080"
"2SoJSPZI90aIpndvKSQvCA","Thursday","540","1080"
"2SoJSPZI90aIpndvKSQvCA","Monday","540","1080"
"2SoJSPZI90aIpndvKSQvCA","Tuesday","540","1080"
"2SoJSPZI90aIpndvKSQvCA","Wednesday","540","1080"
"2SoJSPZI90aIpndvKSQvCA","Friday","540","1080"
"845datkStf5JBsa4kA1TgQ","Saturday","600","840"
"845datkStf5JBsa4kA1TgQ","Thursday","480","960"
"845datkStf5JBsa4kA1TgQ","Monday","480","960"
"845datkStf5JBsa4kA1TgQ","Tuesday","480","960"
"845datkStf5JBsa4kA1TgQ","Wednesday","480","960"
"845datkStf5JBsa4kA1TgQ","Friday","480","960"
"S-Wd--9bLPtgfs8CtTmGuQ","Thursday","450","900"
"S-Wd--9bLPtgfs8CtTmGuQ","Monday","450","900"
"S-Wd--9bLPtgfs8CtTmGuQ","Tuesday","450","900"
"S-Wd--9bLPtgfs8CtTmGuQ","Wednesday","450","900"
"S-Wd--9bLPtgfs8CtTmGuQ","Friday","450","900"
"W7xb2iS4cYL14Yi5LOGSkA","Saturday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Thursday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Monday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Tuesday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Wednesday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Friday","660","120"
"W7xb2iS4cYL14Yi5LOGSkA","Sunday","660","120"
"6TWRuHn24DL6vnW8Uyu4Vw","Saturday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Thursday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Monday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Tuesday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Wednesday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Friday","660","1320"
"6TWRuHn24DL6vnW8Uyu4Vw","Sunday","660","1320"
"MlcqbO_bHzsRcz2LAWkNlw","Saturday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Thursday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Monday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Tuesday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Wednesday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Friday","600","1080"
"MlcqbO_bHzsRcz2LAWkNlw","Sunday","660","1020"
"puy0PzIcCgR3KWJI7llBFQ","Saturday","660","1380"
"puy0PzIcCgR3KWJI7llBFQ","Thursday","660","1320"
"puy0PzIcCgR3KWJI7llBFQ","Monday","660","1320"
"puy0PzIcCgR3KWJI7llBFQ","Tuesday","660","1320"
"puy0PzIcCgR3KWJI7llBFQ","Wednesday","660","1320"
"puy0PzIcCgR3KWJI7llBFQ","Friday","660","1380"
"puy0PzIcCgR3KWJI7llBFQ","Sunday","660","1320"
"1Q_H3BLhKBymF6Se8FfZNw","Saturday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Thursday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Monday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Tuesday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Wednesday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Friday","1050","1350"
"1Q_H3BLhKBymF6Se8FfZNw","Sunday","1050","1350"
"Q-hSD_aOi3S5s2zWNvwD4w","Saturday","570","1020"
"Q-hSD_aOi3S5s2zWNvwD4w","Thursday","600","1140"
"Q-hSD_aOi3S5s2zWNvwD4w","Monday","600","1140"
"Q-hSD_aOi3S5s2zWNvwD4w","Tuesday","600","1140"
"Q-hSD_aOi3S5s2zWNvwD4w","Wednesday","600","1140"
"Q-hSD_aOi3S5s2zWNvwD4w","Friday","600","1140"
"Q-hSD_aOi3S5s2zWNvwD4w","Sunday","660","1020"
