,business_id,full_address,active,city,review_count,business_name,latitude,longitude,state,stars
300,0aHXJJlivcWH7J-M1xQW_g,"5110 N Dysart Road
Litchfield Park, AZ 85340",True,Litchfield Park,4,Ace Hardware,33.509729,-112.34125300000001,AZ,4.0
301,0aKii4YS6MYZlPCsKPaF5w,"Desert Ridge
21001 N Tatum Blvd, Ste 36-1210
Phoenix, AZ 85050",True,Phoenix,12,Garbanzo Mediterranean Grill,33.676054,-111.972385,AZ,4.0
302,0ALS_XfNAcPVMg8mB_TWPg,"9940 W Happy Valley Rd
Ste 1080
Peoria, AZ 85383",True,Peoria,5,Dunkin Donuts,33.711445,-112.27314799999999,AZ,3.5
303,0Apb1P7RzbQEkeJDuywlPQ,"4230 S 48th St
Phoenix, AZ 85040",False,Phoenix,11,George & Dragon II English Restaurant Pub,33.408904,-111.978349,AZ,2.0
304,0AZiq_OMKs3I9lTmwd5PSg,"3223 E Camelback Rd
Phoenix, AZ 85018",True,Phoenix,42,Tommy V's Osteria and Pizzeria,33.509871999999994,-112.011425,AZ,4.0
305,0b-zTb8lUrUAOTyGLuZ2KA,"21705 N 19th Ave
Ste 114
Phoenix, AZ 85027",False,Phoenix,4,Deluxe Dry Cleaners,33.681515000000005,-112.099643,AZ,3.5
306,0BC6l8Dql-lXVGcBGo47Mg,"7014 E Camelback Rd
Scottsdale, AZ 85251",True,Scottsdale,3,Xpress Tailoring,33.502790000000005,-111.92924,AZ,3.0
307,0Bilf-3-J8hIekQVWyRGWg,"17191 N Litchfield Rd
Surprise, AZ 85374",False,Surprise,7,Mike's Greek & Italian Cuisine,33.640318,-112.35943200000001,AZ,3.0
308,0bQEsXnD6y38Fissudcq3g,"5000 S Arizona Mills Cir
Tempe, AZ 85282",True,Tempe,6,Marshalls,33.383123,-111.96448500000001,AZ,4.0
309,0bQiWdKxj2EmsGYRVC9qyA,"8877 N 107th Ave
Ste 309
Peoria, AZ 85345",True,Peoria,30,T & J Asian Cuisine,33.564316,-112.28764699999999,AZ,4.0
310,0BRORnn7ydzOR8ZZPyeWxQ,"5311 S Superstition Mtn Dr
Gold Canyon, AZ 85218",True,Gold Canyon,4,Bashas'markets Inc,33.366421,-111.47479299999999,AZ,4.5
311,0BScRHEa2lVBCY4spkhmvQ,"7555 E Eagle Crest Dr
Mesa, AZ 85207",True,Mesa,10,Grille At Las Sendas Golf Club,33.48904,-111.670883,AZ,3.5
312,0btslkqA-YJQjLH6GFjU-g,"8480 E Butherus Dr
Ste 102
Scottsdale, AZ 85260",True,Scottsdale,3,Scottsdale Golf Place,33.622510999999996,-111.89845700000001,AZ,4.5
313,0BXtWaDWN6Lh7T8mbbZniw,"4105 E Mcdowell Rd
Phoenix, AZ 85008",True,Phoenix,4,Pizza & Krispy Krunchy Chicken,33.465665,-111.99261399999999,AZ,3.5
314,0BYd3__2b-OhB49F_QW2FA,"Davis Miles McGuire Gardner, PLLC
80 E Rio Salado Pkwy, Ste 401
Tempe, AZ 85281",True,Tempe,3,John W Skabelund,33.43175,-111.93813300000001,AZ,5.0
315,0BYuj1cOFkqdcnd653bcbw,"7120 E Indian School Rd
Scottsdale, AZ 85251",True,Scottsdale,3,Michael V Salon,33.495013,-111.92751200000001,AZ,4.5
316,0CFBeDV58e3uH4vsKggEmQ,"668 N 44th St
Phoenix, AZ 85008",True,Phoenix,9,Healthy Chinese Herbs,33.455290999999995,-111.98787,AZ,4.5
317,0CG3ns3gwWV5nOnfzSfUIQ,"980 N Dysart Rd
Goodyear, AZ 85338",True,Goodyear,95,Black Bear Diner,33.456555,-112.341609,AZ,4.0
318,0cGR_hlO7rOjnV4Hmumuvg,"1455 S Stapley Dr
Mesa, AZ 85204",False,Mesa,3,The Play Factory,33.388238,-111.804557,AZ,2.5
319,0CHZQpLljhYz2hBcwDHECQ,"4848 E Cactus Rd Ste 500
Phoenix, AZ 85254",True,Phoenix,6,Dutch Girl Dry Cleaners,33.598768,-111.97668999999999,AZ,2.0
320,0COaKgRuDzBisc2AxcLzMA,"7770 E Mcdowell Rd
Scottsdale, AZ 85257",True,Scottsdale,18,Fry's & Fry's Marketplace,33.465858000000004,-111.913374,AZ,4.0
321,0czPekgbjlhM_8aeEZDiRg,"1490 S Price Rd
Ste 104
Chandler, AZ 85286",True,Chandler,3,Wilson Parker Homes,33.283589,-111.891302,AZ,1.0
322,0db71MbrvcJnyk71COCJBg,"5057 N 35th Ave
Phoenix, AZ 85017",True,Phoenix,156,Great Wall Cuisine,33.510874,-112.134184,AZ,3.5
323,0De3TQ_uSOXwgduKL0va3w,"748 E Mcdowell Rd
Phoenix, AZ 85006",True,Phoenix,7,Sonic Drive-In,33.466215000000005,-112.063247,AZ,3.5
324,0DeBHTh15YSFLX9JXO6grg,"1025 W Broadway Rd
Tempe, AZ 85282",True,Tempe,4,Sam's Liquors,33.407117,-111.954931,AZ,4.0
325,0deS4g2xR4SjvjHNeHUc-A,"6170 W Chandler Boulevard
Chandler, AZ 85226",True,Chandler,12,Ashoka Indian Groceries,33.306057,-111.94842299999999,AZ,3.0
326,0dL5UMd7ds3JfLuDIz6RRA,"9802 N 59th Ave
Glendale, AZ 85302",True,Glendale,3,Saguaro Ranch Park,33.574712,-112.186401,AZ,4.5
327,0dORc6ckZw5HezR3BuSsqw,"2022 N 7th St
Phoenix, AZ 85004",True,Phoenix,212,Green New American Vegetarian,33.47014,-112.065474,AZ,4.5
328,0EBR4wDqtkbMC-wghpctEg,"550 W Bell Rd
Phoenix, AZ 85023",True,Phoenix,8,Samurai Sam's Teriyaki Grill,33.64059,-112.081199,AZ,3.0
329,0EE3BohGb4lxWRnHLiqNnw,"124th St & Via Linda
Scottsdale, AZ 85255",True,Scottsdale,25,Lost Dog Wash Trail,33.589622,-111.81343000000001,AZ,4.5
330,0eQbLuTmlkIzOF85LsGfsA,"3931 S Gilbert Road
Gilbert, AZ 85296",True,Gilbert,6,Target Optical,33.278958,-111.785922,AZ,3.5
331,0erbONkOO256HNzuIllFig,"12621 N Tatum Blvd
Phoenix, AZ 85032",False,Phoenix,4,Atomic Comics,33.602982,-111.978306,AZ,4.5
332,0eSkAhHp8w94G4SqwfsU8w,"7014 E Camelback Rd
Scottsdale, AZ 85251",False,Scottsdale,10,G-Star Raw Store Scottsdale,33.502509,-111.929023,AZ,4.0
333,0EsThEHD8nqv4qdsnVeGyQ,"17007 N Scottsdale Rd
Scottsdale, AZ 85255",True,Scottsdale,9,Carraba's Italian Grill,33.63884,-111.92423500000001,AZ,3.5
334,0eX3fQIVekKGbEISfhcQwg,"2333 E Campbell Ave
Phoenix, AZ 85016",True,Phoenix,7,Artistic Dental at the Biltmore,33.501794,-112.030828,AZ,5.0
335,0f4IQo7Odn7nvvO4TCAGAw,"2985 S Alma School Rd
Chandler, AZ 85286",True,Chandler,7,Carl's Jr,33.262488,-111.85713100000001,AZ,2.5
336,0F8fCVDXfGU5OOKWWQbr0w,"13048 W Rancho Santa Fe Blvd
Ste 114
Avondale, AZ 85392",True,Avondale,3,Rancho Santa Fe Dental Group,33.460927000000005,-112.33820700000001,AZ,4.0
337,0fcAt0wsVwvGSj8SDt7chA,"22005 S Ellsworth Rd
Queen Creek, AZ 85242",False,Queen Creek,5,Discount Beverage Outlet,33.248287,-111.63448400000001,AZ,4.0
338,0FChuNtgjojqWvBzgfuTyg,"1420 N Scottsdale Rd
Scottsdale, AZ 85257",True,Scottsdale,4,Oceans7 Nightclub,33.464316,-111.926353,AZ,3.0
339,0FK6AbpZrQ8VV6Cy8FR20w,"213 E Dunlap Avenue
Phoenix, AZ 85020",True,Phoenix,3,Dollar Tree,33.567751,-112.071262,AZ,3.5
340,0flaoi5DDGt-FLbmhVprmA,"20930 N Tatum Blvd
Ste 110
Phoenix, AZ 85050",True,Phoenix,3,FedEx Office Print & Ship Center,33.675424,-111.978571,AZ,3.5
341,0fVa2_tXqxsCWfGhE0lG9g,"4325 E Southern Ave
Mesa, AZ 85206",True,Mesa,3,Mountain America Credit Union,33.393187,-111.73806299999998,AZ,3.5
342,0G-zqtH6hRTu4uxRwA-Gpg,"2325 N 7th St
Phoenix, AZ 85006",False,Phoenix,36,Drip Coffee Lounge,33.474137,-112.064967,AZ,3.5
343,0g0Z7doVpASXNiQDn9b6EA,"Phoenix, AZ 85018",True,Phoenix,5,A Dog's Life Photography,33.49622,-111.964173,AZ,5.0
344,0GaDryqh_sf7cwl1TPMMIw,"9151 E Bell Rd
Ste 101
Scottsdale, AZ 85260",True,Scottsdale,4,"Scottsdale Martial Arts Center, Inc",33.63947,-111.884437,AZ,5.0
345,0GHzsPl-NjCdGjr678_Kvg,"1925 E Brown Rd
Mesa, AZ 85203",True,Mesa,3,Malibu Tanning Club,33.437176,-111.789654,AZ,4.5
346,0GhZtUCQnSDIHlIRdG6LtQ,"10613 N 43rd Ave
Phoenix, AZ 85029",True,Phoenix,4,Ham Radio Outlet,33.583356,-112.151499,AZ,4.5
347,0gQrhOYWdO0XVZEKtOrvaA,"3004 E Bell Rd
Phoenix, AZ 85032",True,Phoenix,53,Red Devil,33.640667,-112.01768999999999,AZ,4.0
348,0GQYnzFrnRKFxTnlTd5d4w,"5620 N 7th St
Ste 2
Phoenix, AZ 85014",True,Phoenix,5,Flowers by Joe Gregory,33.518917,-112.065197,AZ,4.0
349,0GRYyMRzwA9WYc8UTB2nRA,"1435 W Southern Ave
Mesa, AZ 85202",True,Mesa,24,Dillard's Clearance Center,33.389255,-111.862726,AZ,4.0
350,0Gu2cpJ5x9ZZfDDHohBY_A,"16223 N Scottsdale Rd
Scottsdale, AZ 85254",True,Scottsdale,14,Cost Plus World Market,33.63409,-111.92537800000001,AZ,4.0
351,0GYl7vTZcfx3cBxdBeC3Fw,"3442 E Wood Street
Phoenix, AZ 85040",True,Phoenix,3,Competition Engineering,33.409075,-112.006124,AZ,5.0
352,0gym3RIt0GZICNr_VpbVsA,"Tanger Outlet Center Westgate
6800 N 95th Ave
Glendale, AZ 85305",True,Glendale,4,White House Black Market,33.534314,-112.264994,AZ,2.0
353,0gzSwcQRN74I1R_Jr0CBhw,"624 N Alma School Rd
Mesa, AZ 85201",True,Mesa,3,TNP Gate & Repair,33.426433,-111.857335,AZ,5.0
354,0g_KFvnPIkA8ywTXPPeRCg,"9880 S Rural Rd
Tempe, AZ 85284",True,Tempe,21,Hong Kong Asian Diner,33.321976,-111.928947,AZ,4.0
355,0hINUlmBRV42wWnhmUN7Bw,"5656 E Greenway Road
Scottsdale, AZ 85254",True,Scottsdale,10,Rancho Solano Private Schools,33.626964,-111.95879599999999,AZ,2.5
356,0HIOVPAD0NngfT1_zrUh5w,"1445 W Southern Ave
Fiesta Mall
Mesa, AZ 85202",True,Mesa,3,Sahara Express,33.388915000000004,-111.860945,AZ,4.5
357,0hoHNh8rN2D3A0wpNCGtZA,"8386 W Thunderbird Rd
Peoria, AZ 85381",False,Peoria,9,It's a Grind,33.610448999999996,-112.239434,AZ,3.0
358,0hqePOGHVhmgpJ8W1h_SqA,"32607 N Scottsdale Rd
Suite 101
Scottsdale, AZ 85262",True,Scottsdale,4,Massage Envy Carefree,33.781166,-111.923629,AZ,5.0
359,0HTnlz0k8vK4V1mXc9TPzg,"6315 E Thunderbird Rd
Scottsdale, AZ 85254",True,Scottsdale,3,Scottsdale Academy,33.611114,-111.944252,AZ,2.5
360,0Hu9kAo0FYaap3rYGDUOyg,"5321 S Superstition Mt Dr
Ste 104
Gold Canyon, AZ 85218",True,Gold Canyon,3,The Salon At Gold Canyon,33.39926,-111.36425,AZ,4.0
361,0hY0qoXHcI3czshcrZPpYg,"15229 N 35th Ave
Phoenix, AZ 85053",True,Phoenix,4,Del Taco,33.623245000000004,-112.13368999999999,AZ,4.5
362,0hYTkJtgQGu-ysCZnmFZDQ,"5034 S Price Rd
Tempe, AZ 85282",True,Tempe,36,The Siamese Cat,33.379517,-111.893423,AZ,4.0
363,0hZLn2MG_mRPoyrt66JnLQ,"1929 N Power Rd
Mesa, AZ 85205",True,Mesa,31,Lucky Lou's,33.450517,-111.684032,AZ,4.0
364,0iDFiC3ThklulFzSlJqaOw,"8969 E Indian Bend Rd
Scottsdale, AZ 85250",True,Scottsdale,18,Pavillion Barber Shop,33.536458,-111.888328,AZ,4.5
365,0ieEqGInYunNBaBzg8j_WQ,"21001 N Tatum Blvd
Phoenix, AZ 85050",True,Phoenix,30,Slices,33.678615,-111.974607,AZ,3.5
366,0IojJ5ZpxhX_BFJdgUk0Nw,"500 W Southern Ave
Ste 12
Mesa, AZ 85210",True,Mesa,7,Septembers,33.393840999999995,-111.84203899999999,AZ,4.0
367,0iWfPm7jgGeFe_Gt8G3DAg,"5000 S Arizona Mills Cir
Tempe, AZ 85282",True,Tempe,7,Rocky Mountain Chocolate Factory,33.385284999999996,-111.96455800000001,AZ,4.0
368,0Ixna4nrrayLUFK2UZ_w1w,"1900 W Chandler Blvd
Chandler, AZ 85224",True,Chandler,15,Gelato Spot,33.30737,-111.874776,AZ,2.5
369,0IZjWk03ARkjRccop1gYAA,"8425 N 90th St
Ste 3
Scottsdale, AZ 85258",True,Scottsdale,6,CrossFit Infinite Strength,33.557051,-111.887662,AZ,5.0
370,0j2UisBk89SHqihr0IdlJw,"922 E Apache Blvd
Tempe, AZ 85281",True,Tempe,20,Sal's Pizza,33.414929,-111.92499,AZ,3.0
371,0jDkXQdprSgbx8GeK0dcTg,"1625 E Glendale Ave
Phoenix, AZ 85020",False,Phoenix,8,Bashas',33.538076000000004,-112.046448,AZ,2.5
372,0jFiXsSwdvanL1HLkNwd0A,"6606 E McKellips Rd
Ste 103
Mesa, AZ 85215",True,Mesa,5,Sport Clips,33.452295,-111.688446,AZ,3.5
373,0JFKxuixFnJen6MwOCi8Lg,"817 N Arizona Ave
Chandler, AZ 85225",True,Chandler,7,Churchs Chicken,33.317777,-111.841123,AZ,3.5
374,0JhyZ4cN2BUlYTCYdohcjg,"3164 S Country Club Dr
Mesa, AZ 85210",True,Mesa,3,AZM Tint Audio & Alarm,33.357516,-111.84274599999999,AZ,4.5
375,0jmOBiqdtUl93D8qRWG01w,"4804 E Chandler Blvd
Ste 106
Phoenix, AZ 85048",True,Phoenix,31,First Class Reflexology,33.305766,-111.979651,AZ,4.5
376,0Jouvs4G3d6CcG3pYGZ20A,"2539 W Bethany Home Rd
Phoenix, AZ 85017",True,Phoenix,8,Lunch Box,33.523784,-112.113899,AZ,3.0
377,0jPDeGGcCjX2BXj0DEuWIQ,"106 W Osborn Rd
Phoenix, AZ 85013",True,Phoenix,9,Staples,33.487951,-112.075428,AZ,3.0
378,0JS32I8PvxfVIAqS77jcGA,"7700 W Arrowhead Towne Center Dr
Glendale, AZ 85308",True,Glendale,3,Chipotle Mexican Grilll,33.538652,-112.18598700000001,AZ,4.0
379,0K35eGvzVRZEirNo5v_WfA,"5101 N 16th St
Phoenix, AZ 85016",True,Phoenix,71,Ajo Al's Mexican Cafe,33.511305,-112.047142,AZ,3.0
380,0K634ehk41ZRc4kj3NTAEQ,"1160 E University Dr
Tempe, AZ 85281",True,Tempe,286,Chompie's Deli,33.422413,-111.919903,AZ,3.5
381,0k6wQvOkc7aioBcAvX7dEA,"240 E Coury Ave
Ste 131
Mesa, AZ 85210",True,Mesa,12,Sound Xpression,33.38261,-111.826218,AZ,5.0
382,0kgNIHlu170EE_Ik4KsirA,"21001 N Tatum Blvd
Ste 80-168
Phoenix, AZ 85050",True,Phoenix,6,T-Mobile,33.678615,-111.974607,AZ,2.0
383,0kj_VTrKrYhRNBfRL0_aZA,"7055 W Bell Rd
Ste B6
Glendale, AZ 85308",True,Glendale,7,Sapphire Bookkeeping And Accounting,33.638244,-112.208615,AZ,5.0
384,0KpfB2WH6NvThfp2J98sAQ,"265 S Power Rd
Mesa, AZ 85206",True,Mesa,4,Jiffy Lube,33.410716,-111.684322,AZ,3.0
385,0KVhPwEheGlBU8vjw1kE1w,"Phoenix, AZ",True,Phoenix,4,Alaskan Pride Seafood,33.448377,-112.074037,AZ,4.5
386,0kZ4aYmqf5fzTt9Yvz8Kvw,"4824 E Chandler Blvd
Phoenix, AZ 85048",True,Phoenix,24,Waffle House,33.305797999999996,-111.97913600000001,AZ,3.5
387,0L3qEjF0jkFQkDIT4linUA,"Glendale, AZ 85308",True,Glendale,4,"Canyon Kitchen Cabinets, LLC",33.664516,-112.20263500000001,AZ,4.0
388,0L6MiLWLBGKLRhgQ7mnJQw,"2990 N Alma School Rd
Chandler, AZ 85224",True,Chandler,6,Darling Nails,33.348383,-111.859172,AZ,3.5
389,0l9e2aBYZfogiSUyxJEL3Q,"5509 N 7th St
Phoenix, AZ 85014",False,Phoenix,3,Manuel's Mexican Restaurant & Cantina,33.517438,-112.06384399999999,AZ,3.5
390,0LBv0QQK9L6ArPkO4eXjJA,"510 E Baseline Rd
D3
Phoenix, AZ 85042",True,Phoenix,12,Hong Kong Kitchen 3,33.377761,-112.066322,AZ,4.5
391,0LCqaCnEGesFEhpa6qNauQ,"12645 N Saguaro Blvd
Fountain Hills, AZ 85268",True,Fountain Hills,8,Grapeables Fine Wines,33.600562,-111.716311,AZ,4.5
392,0le8kj4gIHe9aZ1NfS2_Ag,"6820 E Superstition Springs
Mesa, AZ 85209",True,Mesa,4,Burger King,33.384081,-111.684228,AZ,2.0
393,0lEp4vISRmOXa8Xz2pWhbw,"1935 E Camelback Rd
Phoenix, AZ 85016",True,Phoenix,120,Cafe Zupas,33.508736,-112.04148899999998,AZ,4.0
394,0lfA2GcxcvdhvVKvVXN40w,"25062 S Meridian Rd
Queen Creek, AZ 85142",True,Queen Creek,13,Superstition Coffee,33.221019,-111.58323899999999,AZ,5.0
395,0LLaVEXjtW0aW0FzU9uRoA,"1950 W Indian School Road
Phoenix, AZ 85015",True,Phoenix,9,Yin's Chinese Resturant,33.495018,-112.10100600000001,AZ,4.0
396,0Llpzg85OhJF2CqJPU08Ew,"15440 N 35th Ave
Phoenix, AZ 85033",True,Phoenix,6,Euro Bakery,33.626197999999995,-112.134029,AZ,3.5
397,0LtHfB8zZqo7Dd_Y-j907Q,"9786 W Peoria Ave
Peoria, AZ 85374",True,Peoria,4,One Hobbies,33.580426,-112.26973500000001,AZ,4.0
398,0m0KmAYGvC34MfwJIEgCEA,"7470 South Priest Dr.
Tempe, AZ 85283",True,Tempe,43,Fuddruckers,33.351139,-111.963499,AZ,3.5
399,0m5c7vKiex-mV17hmkAJuw,"7514 E Camelback Rd
Scottsdale, AZ 85251",True,Scottsdale,7,Heng Hong Custom Tailor,33.502410999999995,-111.919595,AZ,4.0
400,0m5RGYm5QSOnhA7auPLjUQ,"Palma Riccobono's Cookies & Cakes
21805 S Ellsworth Rd, Ste 7
Queen Creek, AZ 85142",False,Queen Creek,4,Rachel's Bake Shop,33.249775,-111.634477,AZ,4.0
401,0mCWVfVw2O2nIkG8gADcBQ,"9617 N Metro Pkwy W
Phoenix, AZ 85051",False,Phoenix,3,Forever 21,33.573646999999994,-112.12468899999999,AZ,4.5
402,0MepUkozmPI0YQp8Bp7p8g,"1290 N Scottsdale Rd
Tempe, AZ 85281",True,Tempe,11,Hoookah Mania,33.442624,-111.92657700000001,AZ,4.0
403,0mfzvWnfnm_ErQfMDXJ_Vg,"Scottsdale, AZ 85259",True,Scottsdale,5,Leah Joy Hair & Makeup,33.595334,-111.79964199999999,AZ,4.5
404,0mipXeIcQaqhkpseD8-0vQ,"7720 W Bell Rd
Glendale, AZ 85308",True,Glendale,45,Trader Joe's,33.638706,-112.22739399999999,AZ,4.0
405,0MoKiXqYSvyJu_BFugwFqg,"1960 W Ray Rd
Chandler, AZ 85224",True,Chandler,7,Great Clips For Hair,33.321726,-111.87581100000001,AZ,2.5
406,0MQ3inDAuiq43TN9hw_Rbw,"3411 W Union Hills Dr
Phoenix, AZ 85027",True,Phoenix,3,Sonic Drive-In,33.653966,-112.132377,AZ,4.0
407,0NexsCzH4bcc_OM31Ns-jg,"1515 E. Tierra Ct.
Gilbert, AZ 85297",True,Gilbert,4,Elite Pool Management,33.269408,-111.75718400000001,AZ,5.0
408,0nGjXTpUtpIJl10PL0eBGg,"2 E Jefferson St
Phoenix, AZ 85004",True,Phoenix,108,Breakfast Club,33.447336,-112.073424,AZ,3.5
409,0NhcabzEyeCIMsNCPOX-MQ,"5128 Rural Rd
Tempe, AZ 85282",True,Tempe,36,Jimmy John's,33.392384,-111.92650800000001,AZ,3.0
410,0NJ-yssWQ-QDcyPULYCX8w,"7815 W Thomas Rd
Phoenix, AZ 85033",False,Phoenix,6,Steve & Barry's,33.480075,-112.226804,AZ,3.0
411,0NK4kC0drp660PZgtfFBYg,"13681 Litchfield Rd
Ste 135
Surprise, AZ 85379",True,Surprise,5,Cold Stone Creamery,33.608375,-112.35908899999998,AZ,3.0
412,0NKRV1kMtzHNpNbl8TYPDA,"7320 W Bell Rd
Glendale, AZ 85308",False,Glendale,6,Borders,33.639699,-112.21629399999999,AZ,3.0
413,0NlTmTzKYXbE6Hx2iGEb5A,"1112 E Carefree Hwy
Phoenix, AZ 85085",True,Phoenix,62,El Encanto DOS,33.800053000000005,-112.05858,AZ,3.0
414,0nT6cj3YBJIJSwHL4mKlJw,"3557 W Dunlap Ave
Phoenix, AZ 85051",True,Phoenix,3,Pho Viet,33.567232000000004,-112.136127,AZ,2.5
415,0Nukt8oxwHZgBRpc1b8Skw,"Phoenix, AZ",True,Phoenix,8,Ride The Dougie,33.448377,-112.074037,AZ,4.5
416,0nyaKW_6QHSJ74OVnDmyhA,"8801 N 7th St
Phoenix, AZ 85020",False,Phoenix,4,China Super Buffet,33.564306,-112.065091,AZ,3.0
417,0NYKE2qvRQAuE09bIQAViQ,"1065 W Queen Creek Rd
Chandler, AZ 85248",False,Chandler,6,Bol Italia,33.2618,-111.860274,AZ,4.0
418,0o8qmCKnd7MomSnDGeGGyQ,"23623 N Scottsdale Rd
Ste D3-246
Scottsdale, AZ 85255",True,Scottsdale,4,KW Plumbing,33.701961,-111.92528,AZ,5.0
419,0O9Un17ZGVm5_JKkyHytSQ,"2131 E Camelback Rd
Phoenix, AZ 85016",True,Phoenix,4,FedEx Office Print & Ship Center,33.509276,-112.03626899999999,AZ,4.0
420,0ONypOKIhttBz9IJzBE8jg,"905 N 54th St
Chandler, AZ 85226",True,Chandler,106,Fleming's Prime Steakhouse & Wine Bar,33.318467,-111.968255,AZ,4.0
421,0OPIZYPi3qmFvt_5RYN8LA,"Phoenix, AZ 85003",True,Phoenix,6,Ftd Flowers by Wire,33.449188,-112.0772,AZ,1.0
422,0PHtGlX__H_XHe9638DtLg,"11420 N 19th Ave
Phoenix, AZ 85029",True,Phoenix,8,The Human Bean,33.590424,-112.099769,AZ,4.0
423,0PO74pfETLFUs0AcdvdCdQ,"1436 N 44th St
Phoenix, AZ 85008",True,Phoenix,6,Lonnie's Inc,33.464958,-111.987478,AZ,2.5
424,0QEpZi6AelUOXfk3-lCd1A,"124 S 24th St
Phoenix, AZ 85034",True,Phoenix,4,Down South Restaurant,33.446028000000005,-112.030826,AZ,2.5
425,0QFxzJAd_6SQ55LSTc_v4g,"4550 E.Cactus Road
Phoenix, AZ 85032",True,Phoenix,7,The Body Shop,33.599043,-111.98120700000001,AZ,4.0
426,0qiGyzxHr5wDDJLXbSRYAA,"810 E Greenway Pkwy
Phoenix, AZ 85022",True,Phoenix,8,Advanced Auto Service & Tire Centers,33.638124,-112.063404,AZ,5.0
427,0qPmDwHa9NdvvIOgerR8HQ,"7144 E Stetson Drive
Ste 250
Scottsdale, AZ 85251",False,Scottsdale,41,Canal Restaurant,33.499705,-111.927222,AZ,3.5
428,0QrA-Klgp1R-GzUr6uJS7Q,"4923 E Chandler Blvd
Phoenix, AZ 85048",True,Phoenix,24,Dunkin Donuts,33.304808,-111.97771200000001,AZ,3.5
429,0QRvOpNbrHfik3wBupGFmg,"4573 E Cactus Road
Phoenix, AZ 85032",False,Phoenix,4,Marie Callender's Restaurants & Bakeries,33.599012,-111.98168999999999,AZ,2.0
430,0qTluM4Hs4uLMJSxesnLqQ,"37636 N Tom Darlington Rd
Cave Creek, AZ 85331",False,Cave Creek,3,Dinkey Donkey,33.827193,-111.923721,AZ,4.5
431,0qUesn1TBPpPjW20h5Lqfg,"6645 W Bell Rd
Ste 103
Glendale, AZ 85308",True,Glendale,98,Fresh Wasabi,33.637161,-112.19973999999999,AZ,4.0
432,0R5F2Gz3ymot-YNWt_0_cQ,"23425 N Scottsdale Rd
Ste A 4
Scottsdale, AZ 85255",True,Scottsdale,9,Spa 810 Laser & Skin,33.69952,-111.92331399999999,AZ,4.0
433,0r6fqT3DqwkJ2Uu6YDjEIw,"7237 E Main St
Scottsdale, AZ 85251",True,Scottsdale,4,Royal Palace Jewelry,33.493024,-111.925053,AZ,2.5
434,0rbT0Nf-A56t4DnYIIvy-Q,"3420 E Baseline Rd
Ste 107
Mesa, AZ 85204",True,Mesa,50,Cafe Zupas,33.379618,-111.75704499999999,AZ,4.0
435,0rd-jRz43JDkx1ghoHnEXQ,"7131 W Ray Rd
Chandler, AZ 85226",True,Chandler,8,Urbayn,33.317906,-111.96413799999999,AZ,4.5
436,0ROrgaauL7hmivzyd34iKA,"5949 E University Dr
Mesa, AZ 85205",True,Mesa,4,Rx Formulations,33.422387,-111.702347,AZ,5.0
437,0RqNRc6RiILzZxK9J8Kqug,"2501 W. Happy Valley Road
Phoenix, AZ 85085",True,Phoenix,46,Red Robin Gourmet Burgers,33.711090999999996,-112.112277,AZ,3.5
438,0Rrih6W3LGrNGB_3cQaplg,"39508 N Daisy Mountain
Phoenix, AZ 85086",True,Phoenix,14,Fry's Marketplace,33.842804,-112.13778899999998,AZ,4.0
439,0rsqPxFdZuOXYmZz9nDP1g,"4237 N Craftsman Court
Scottsdale, AZ 85251",True,Scottsdale,4,Craftsman Court Ceramics,33.497375,-111.927406,AZ,4.5
440,0SGgz8jHkSCcxcYOXOAkLw,"9814 W Peoria Ave
Peoria, AZ 85345",False,Peoria,4,Der Kaffee Kuchen,33.580376,-112.270416,AZ,4.5
441,0sIny0nBV1ImLqZQEHjirw,"1195 S. Arizona Ave, #20
Chandler, AZ 85248",True,Chandler,6,Anna's Linens,33.2475,-111.87918,AZ,2.0
442,0SkiN-iSb68lMN6CfZI5-A,"2950 N Dobson Road
Suite 12
Chandler, AZ 85224",True,Chandler,4,Pride Animal Hospital,33.348777,-111.877277,AZ,4.0
443,0sML_PZTH3aQcXi5bkyLZA,"21001 N Tatum Blvd
Phoenix, AZ 85050",True,Phoenix,13,Kohl's Department Stores,33.6914,-111.9975,AZ,4.0
444,0sNQHGJCb6ckMW3P_J3oXA,"680 Mill Ave
Ste 101
Tempe, AZ 85281",True,Tempe,6,Five Guys Burgers and Fries,33.424008,-111.94018700000001,AZ,4.5
445,0SQmfh7ppX3HnYx9SxmReA,"921 N Dodson Rd
Mesa, AZ 85201",True,Mesa,10,Panda Express,33.415184,-111.83147199999999,AZ,3.0
446,0TaGsKAXOU4iCFZfW-YUow,"Tempe, AZ 85282",True,Tempe,3,Just Right Masonry,33.389758,-111.93436399999999,AZ,5.0
447,0tHI0-PzdFW7b9z1AJ64HQ,"3926 E Indian School Road
Phoenix, AZ 85018",True,Phoenix,5,Kachina Dry Cleaners,33.495134,-111.996895,AZ,3.5
448,0tKi17OtZMc8VZVWL_PXyg,"5004 S Price Rd
Tempe, AZ 85282",False,Tempe,3,Azucar Cuban Restaurant,33.379567,-111.893419,AZ,1.5
449,0tQhcd-ACWuEm_sWx1fKUg,"4011 S Power Rd
Mesa, AZ 85212",True,Mesa,15,Vertuccio Farms,33.342848,-111.686797,AZ,4.5
450,0tqrgESNOpN2CNoEtCGYpQ,"1604 E Southern Ave
Tempe, AZ 85282",True,Tempe,48,Joe's Crab Shack,33.393371,-111.912406,AZ,2.5
