,business_id,day_of_week,opening_time_hours,closing_time_hours
820,3P0HA0T93pGTOCqB0OqxUg,Tuesday,570,1050
821,3P0HA0T93pGTOCqB0OqxUg,Wednesday,570,1050
822,3P0HA0T93pGTOCqB0OqxUg,Friday,570,1050
823,3P0HA0T93pGTOCqB0OqxUg,Sunday,600,990
824,vBRJWnMaAqUyZ1CbwnJXLQ,Thursday,510,1050
825,vBRJWnMaAqUyZ1CbwnJXLQ,Monday,510,1050
826,vBRJWnMaAqUyZ1CbwnJXLQ,Tuesday,510,1050
827,vBRJWnMaAqUyZ1CbwnJXLQ,Wednesday,510,1050
828,vBRJWnMaAqUyZ1CbwnJXLQ,Friday,510,1050
829,M0UqoJlAUzKx6dW2CT8d8w,Saturday,660,120
830,M0UqoJlAUzKx6dW2CT8d8w,Thursday,660,1380
831,M0UqoJlAUzKx6dW2CT8d8w,Tuesday,660,1380
832,M0UqoJlAUzKx6dW2CT8d8w,Wednesday,660,1380
833,M0UqoJlAUzKx6dW2CT8d8w,Friday,660,120
834,M0UqoJlAUzKx6dW2CT8d8w,Sunday,1020,1380
835,R2FuwuSjmyvzNWNfqzKUvw,Saturday,660,1320
836,R2FuwuSjmyvzNWNfqzKUvw,Thursday,660,1260
837,R2FuwuSjmyvzNWNfqzKUvw,Monday,660,1260
838,R2FuwuSjmyvzNWNfqzKUvw,Tuesday,660,1260
839,R2FuwuSjmyvzNWNfqzKUvw,Wednesday,660,1260
840,R2FuwuSjmyvzNWNfqzKUvw,Friday,660,1320
841,R2FuwuSjmyvzNWNfqzKUvw,Sunday,660,1260
842,x-QxnXWvV9m8FNAeIsnoFw,Saturday,600,1260
843,x-QxnXWvV9m8FNAeIsnoFw,Thursday,600,1260
844,x-QxnXWvV9m8FNAeIsnoFw,Monday,600,1260
845,x-QxnXWvV9m8FNAeIsnoFw,Tuesday,600,1260
846,x-QxnXWvV9m8FNAeIsnoFw,Wednesday,600,1260
847,x-QxnXWvV9m8FNAeIsnoFw,Friday,600,1260
848,x-QxnXWvV9m8FNAeIsnoFw,Sunday,600,1140
849,l3vLiDNAvtAHIc2AqZXvdA,Saturday,540,1200
850,l3vLiDNAvtAHIc2AqZXvdA,Thursday,540,1200
851,l3vLiDNAvtAHIc2AqZXvdA,Monday,540,1200
852,l3vLiDNAvtAHIc2AqZXvdA,Tuesday,540,1200
853,l3vLiDNAvtAHIc2AqZXvdA,Wednesday,540,1200
854,l3vLiDNAvtAHIc2AqZXvdA,Friday,540,1200
855,l3vLiDNAvtAHIc2AqZXvdA,Sunday,660,1110
856,CVBYF1AMlrZbScRXX8d6XQ,Saturday,660,1320
857,CVBYF1AMlrZbScRXX8d6XQ,Thursday,660,1260
858,CVBYF1AMlrZbScRXX8d6XQ,Monday,660,1260
859,CVBYF1AMlrZbScRXX8d6XQ,Tuesday,660,1260
860,CVBYF1AMlrZbScRXX8d6XQ,Wednesday,660,1260
861,CVBYF1AMlrZbScRXX8d6XQ,Friday,660,1320
862,CVBYF1AMlrZbScRXX8d6XQ,Sunday,660,1260
863,7lp13T_FUmX1XjU2wen_qw,Thursday,1020,1320
864,7lp13T_FUmX1XjU2wen_qw,Saturday,1020,1320
865,7lp13T_FUmX1XjU2wen_qw,Tuesday,1020,1320
866,7lp13T_FUmX1XjU2wen_qw,Wednesday,1020,1320
867,7lp13T_FUmX1XjU2wen_qw,Friday,1020,1320
868,GlaQICDLKSdTyKMZt9sN1Q,Saturday,660,1200
869,GlaQICDLKSdTyKMZt9sN1Q,Thursday,660,1200
870,GlaQICDLKSdTyKMZt9sN1Q,Monday,660,1200
871,GlaQICDLKSdTyKMZt9sN1Q,Tuesday,660,1200
872,GlaQICDLKSdTyKMZt9sN1Q,Wednesday,660,1200
873,GlaQICDLKSdTyKMZt9sN1Q,Friday,660,1200
874,EVd903xbs5hk59zGVi6dVA,Thursday,480,960
875,EVd903xbs5hk59zGVi6dVA,Monday,480,960
876,EVd903xbs5hk59zGVi6dVA,Tuesday,480,960
877,EVd903xbs5hk59zGVi6dVA,Wednesday,480,960
878,EVd903xbs5hk59zGVi6dVA,Friday,480,960
879,shlAd7PLzWlQrkQ0uYcBBg,Saturday,690,1290
880,shlAd7PLzWlQrkQ0uYcBBg,Thursday,660,1260
881,shlAd7PLzWlQrkQ0uYcBBg,Monday,660,1260
882,shlAd7PLzWlQrkQ0uYcBBg,Tuesday,660,1260
883,shlAd7PLzWlQrkQ0uYcBBg,Wednesday,660,1260
884,shlAd7PLzWlQrkQ0uYcBBg,Friday,660,1290
885,shlAd7PLzWlQrkQ0uYcBBg,Sunday,690,1260
886,XxfWQ0e_EdkxYyVN7osIlQ,Saturday,600,1200
887,XxfWQ0e_EdkxYyVN7osIlQ,Thursday,600,1200
888,XxfWQ0e_EdkxYyVN7osIlQ,Monday,600,1200
889,XxfWQ0e_EdkxYyVN7osIlQ,Tuesday,600,1200
890,XxfWQ0e_EdkxYyVN7osIlQ,Wednesday,600,1200
891,XxfWQ0e_EdkxYyVN7osIlQ,Friday,600,1200
892,XxfWQ0e_EdkxYyVN7osIlQ,Sunday,600,1140
893,ufx4U76IsSbA06tfnHP5XQ,Saturday,630,1260
894,ufx4U76IsSbA06tfnHP5XQ,Thursday,630,1260
895,ufx4U76IsSbA06tfnHP5XQ,Monday,630,1260
896,ufx4U76IsSbA06tfnHP5XQ,Tuesday,630,1260
897,ufx4U76IsSbA06tfnHP5XQ,Wednesday,630,1260
898,ufx4U76IsSbA06tfnHP5XQ,Friday,630,1260
899,ufx4U76IsSbA06tfnHP5XQ,Sunday,630,1020
900,ADJIoHN3uLx-JalYl3r3Dw,Saturday,660,0
901,ADJIoHN3uLx-JalYl3r3Dw,Thursday,660,1380
902,ADJIoHN3uLx-JalYl3r3Dw,Monday,660,1380
903,ADJIoHN3uLx-JalYl3r3Dw,Tuesday,660,1380
904,ADJIoHN3uLx-JalYl3r3Dw,Wednesday,660,1380
905,ADJIoHN3uLx-JalYl3r3Dw,Friday,660,0
906,ADJIoHN3uLx-JalYl3r3Dw,Sunday,600,1320
907,pEYl95VtjQVc1mA2b16HfQ,Thursday,540,1020
908,pEYl95VtjQVc1mA2b16HfQ,Monday,540,1020
909,pEYl95VtjQVc1mA2b16HfQ,Tuesday,540,1020
910,pEYl95VtjQVc1mA2b16HfQ,Wednesday,540,1020
911,pEYl95VtjQVc1mA2b16HfQ,Friday,540,1020
912,8XmJg-Uy9FtOqlDOaSJsZw,Saturday,570,1380
913,8XmJg-Uy9FtOqlDOaSJsZw,Thursday,570,1320
914,8XmJg-Uy9FtOqlDOaSJsZw,Monday,570,1260
915,8XmJg-Uy9FtOqlDOaSJsZw,Tuesday,570,1260
916,8XmJg-Uy9FtOqlDOaSJsZw,Wednesday,570,1260
917,8XmJg-Uy9FtOqlDOaSJsZw,Friday,570,1380
918,8XmJg-Uy9FtOqlDOaSJsZw,Sunday,600,1260
919,x737irkRUs8ABGRc2ILLAA,Saturday,630,1380
920,x737irkRUs8ABGRc2ILLAA,Thursday,630,1320
921,x737irkRUs8ABGRc2ILLAA,Monday,630,1320
922,x737irkRUs8ABGRc2ILLAA,Tuesday,630,1320
923,x737irkRUs8ABGRc2ILLAA,Wednesday,630,1320
924,x737irkRUs8ABGRc2ILLAA,Friday,630,1380
925,x737irkRUs8ABGRc2ILLAA,Sunday,660,1320
926,d2AeNB4xw67E1Bzpo1Pm7Q,Saturday,480,960
927,d2AeNB4xw67E1Bzpo1Pm7Q,Thursday,420,960
928,d2AeNB4xw67E1Bzpo1Pm7Q,Monday,420,960
929,d2AeNB4xw67E1Bzpo1Pm7Q,Tuesday,420,960
930,d2AeNB4xw67E1Bzpo1Pm7Q,Wednesday,420,960
931,d2AeNB4xw67E1Bzpo1Pm7Q,Friday,420,1020
932,8aPTQeDYOMNEu907WfflCQ,Saturday,390,870
933,8aPTQeDYOMNEu907WfflCQ,Thursday,390,870
934,8aPTQeDYOMNEu907WfflCQ,Monday,390,870
935,8aPTQeDYOMNEu907WfflCQ,Tuesday,390,870
936,8aPTQeDYOMNEu907WfflCQ,Wednesday,390,870
937,8aPTQeDYOMNEu907WfflCQ,Friday,390,870
938,8aPTQeDYOMNEu907WfflCQ,Sunday,390,870
939,MXFcSmW3m-9IXQEA_7l62g,Saturday,0,1439
940,MXFcSmW3m-9IXQEA_7l62g,Thursday,0,1439
941,MXFcSmW3m-9IXQEA_7l62g,Monday,0,1439
942,MXFcSmW3m-9IXQEA_7l62g,Tuesday,0,1439
943,MXFcSmW3m-9IXQEA_7l62g,Wednesday,0,1439
944,MXFcSmW3m-9IXQEA_7l62g,Friday,0,1439
945,MXFcSmW3m-9IXQEA_7l62g,Sunday,0,1439
946,hfl62LX14YqNpG0g0Tj6_Q,Thursday,660,1260
947,hfl62LX14YqNpG0g0Tj6_Q,Saturday,660,1260
948,hfl62LX14YqNpG0g0Tj6_Q,Tuesday,660,1260
949,hfl62LX14YqNpG0g0Tj6_Q,Wednesday,660,1260
950,hfl62LX14YqNpG0g0Tj6_Q,Friday,660,1260
951,Axp68MrCFrKW8HplKsvBHw,Saturday,450,900
952,Axp68MrCFrKW8HplKsvBHw,Thursday,420,1020
953,Axp68MrCFrKW8HplKsvBHw,Monday,420,1020
954,Axp68MrCFrKW8HplKsvBHw,Tuesday,420,1020
955,Axp68MrCFrKW8HplKsvBHw,Wednesday,420,1020
956,Axp68MrCFrKW8HplKsvBHw,Friday,420,1020
957,OTq55xUFMOz13DAi9D0_rw,Saturday,660,1320
958,OTq55xUFMOz13DAi9D0_rw,Thursday,660,1320
959,OTq55xUFMOz13DAi9D0_rw,Monday,660,1320
960,OTq55xUFMOz13DAi9D0_rw,Tuesday,660,1320
961,OTq55xUFMOz13DAi9D0_rw,Wednesday,660,1320
962,OTq55xUFMOz13DAi9D0_rw,Friday,660,1320
963,OTq55xUFMOz13DAi9D0_rw,Sunday,660,1320
964,YD0oiqWZyAi-lMw3TQ2TqA,Saturday,480,1320
965,YD0oiqWZyAi-lMw3TQ2TqA,Thursday,480,1320
966,YD0oiqWZyAi-lMw3TQ2TqA,Monday,480,1320
967,YD0oiqWZyAi-lMw3TQ2TqA,Tuesday,480,1320
968,YD0oiqWZyAi-lMw3TQ2TqA,Wednesday,480,1320
969,YD0oiqWZyAi-lMw3TQ2TqA,Friday,480,1320
970,YD0oiqWZyAi-lMw3TQ2TqA,Sunday,480,1320
971,Sak3B5hHkztmc1ayxrU8-A,Thursday,420,960
972,Sak3B5hHkztmc1ayxrU8-A,Monday,420,960
973,Sak3B5hHkztmc1ayxrU8-A,Tuesday,420,960
974,Sak3B5hHkztmc1ayxrU8-A,Wednesday,420,960
975,Sak3B5hHkztmc1ayxrU8-A,Friday,420,960
976,IOpB1FRBQh57Nr7Pg_DinQ,Saturday,540,720
977,IOpB1FRBQh57Nr7Pg_DinQ,Thursday,840,1080
978,IOpB1FRBQh57Nr7Pg_DinQ,Monday,450,1140
979,IOpB1FRBQh57Nr7Pg_DinQ,Tuesday,840,1080
980,IOpB1FRBQh57Nr7Pg_DinQ,Wednesday,450,1080
981,IOpB1FRBQh57Nr7Pg_DinQ,Friday,450,720
982,x65HKjRIzTptg_cWSHwZ7w,Thursday,450,930
983,x65HKjRIzTptg_cWSHwZ7w,Monday,450,930
984,x65HKjRIzTptg_cWSHwZ7w,Tuesday,450,930
985,x65HKjRIzTptg_cWSHwZ7w,Wednesday,450,930
986,x65HKjRIzTptg_cWSHwZ7w,Friday,450,930
987,er1Ng8wxlwaWnzFAKttukQ,Saturday,690,1290
988,er1Ng8wxlwaWnzFAKttukQ,Thursday,600,1290
989,er1Ng8wxlwaWnzFAKttukQ,Monday,600,1290
990,er1Ng8wxlwaWnzFAKttukQ,Tuesday,600,1290
991,er1Ng8wxlwaWnzFAKttukQ,Wednesday,600,1290
992,er1Ng8wxlwaWnzFAKttukQ,Friday,600,1290
993,er1Ng8wxlwaWnzFAKttukQ,Sunday,660,1290
994,tyETqrYijm3cY4noCwl9Ww,Saturday,720,1260
995,tyETqrYijm3cY4noCwl9Ww,Thursday,660,1260
996,tyETqrYijm3cY4noCwl9Ww,Monday,660,1260
997,tyETqrYijm3cY4noCwl9Ww,Tuesday,660,1260
998,tyETqrYijm3cY4noCwl9Ww,Wednesday,660,1260
999,tyETqrYijm3cY4noCwl9Ww,Friday,660,1260
